Date,open,high,low,close,volume 
05/03/2010,111.1299973,111.75,110.8000031,110.8099976,11091400
08/03/2010,111.2200012,111.3000031,109.5199966,109.8799973,12753800
09/03/2010,109.1600037,110.1600037,109.0400009,109.7200012,12650800
10/03/2010,109.9400024,110.5,108.0199966,108.4700012,21982100
11/03/2010,108.2799988,108.6500015,107.8600006,108.5999985,9513300
12/03/2010,108.5599976,108.7699966,107.4499969,107.9499969,11849000
15/03/2010,108.1600037,108.5599976,107.8199997,108.3600006,7698600
16/03/2010,110.0199966,110.5699997,109.6999969,110.4000015,17749300
17/03/2010,110.1800003,110.4599991,109.5500031,109.5899963,13784300
18/03/2010,110.0999985,110.6100006,109.5,110.3399963,13848400
19/03/2010,108.2799988,110.2900009,107.8499985,108.2799988,24329100
22/03/2010,107.3099976,108,106.9499969,107.75,11579400
23/03/2010,107.5,108.5,107.3399963,108.3199997,11274400
24/03/2010,106.9400024,107.0699997,106.2399979,106.3000031,14236700
25/03/2010,107,107.25,106.4800034,106.7799988,16866700
26/03/2010,107.1600037,108.6999969,106.8199997,108.5899963,17433600
29/03/2010,108.8700027,109.1699982,108.4000015,108.75,11527000
30/03/2010,108.5699997,108.6600037,107.8700027,107.9700012,9817700
31/03/2010,109.4400024,109.5,108.8499985,108.9499969,14006800
01/04/2010,109.9700012,110.4700012,109.9199982,110.2600021,11370500
05/04/2010,110.5599976,110.9800034,110.2699966,110.8899994,8207900
06/04/2010,110.8899994,111.5100021,110.8300018,111.0299988,10322300
07/04/2010,111.8499985,112.9300003,111.7699966,112.4899979,19139500
08/04/2010,112.4700012,112.9800034,112.1299973,112.6500015,12445400
09/04/2010,113.0899963,114.0699997,112.7399979,113.6399994,16427800
12/04/2010,113.6399994,114.1299973,112.9800034,113.0100021,11118900
13/04/2010,113.1200027,113.1600037,112.0599976,112.6900024,11261100
14/04/2010,113.2300034,113.6600037,112.7799988,113.0299988,10572100
15/04/2010,112.9000015,113.7099991,112.8499985,113.6500015,10952100
16/04/2010,112.5,113.0699997,110.5400009,111.2399979,24572600
19/04/2010,110.8799973,111.3600006,110.6699982,111.1500015,7993700
20/04/2010,111.7300034,112.2099991,111.3300018,111.4599991,7019800
21/04/2010,111.8199997,112.6399994,111.4800034,112.3099976,6842900
22/04/2010,111.7900009,112.0100021,110.7600021,111.8399963,9598900
23/04/2010,111.2600021,113.3000031,111.0899963,113.1900024,12505800
26/04/2010,112.8799973,113.1999969,112.6299973,112.75,8335400
27/04/2010,112.4300003,114.8199997,112.3399963,114.6299973,25057100
28/04/2010,114.0299988,114.9899979,113.6299973,114.3099976,26891900
29/04/2010,113.8499985,114.5199966,113.8399963,114.2799988,10374300
30/04/2010,115.2600021,115.6999969,115.2099991,115.3600006,13403100
03/05/2010,115.9100037,116.2799988,115.5299988,115.7300034,13570800
04/05/2010,116.3899994,116.4300003,114.1699982,114.8700027,21512100
05/05/2010,113.5800018,115.2399979,113.3099976,115.0899963,21616700
06/05/2010,115.6200027,118.6200027,115.5699997,118.4899979,50546300
07/05/2010,117.6399994,118.8799973,116.7399979,118.2699966,34272700
10/05/2010,117.5,117.9000015,116.8099976,117.5699997,28433800
11/05/2010,119.4599991,120.8700027,118.9700012,120.6600037,36731800
12/05/2010,121.2799988,122.2399979,120.7699966,121.4000015,32703600
13/05/2010,121.2900009,121.7099991,120.0999985,120.5599976,22340400
14/05/2010,121.8799973,122.0199966,119.1200027,120.3700027,34643200
17/05/2010,120.5500031,121.1200027,119.2900009,119.3600006,27898000
18/05/2010,118.8600006,120.3199997,118.5,119.4899979,26595300
19/05/2010,118.1900024,118.4300003,116.0800018,116.6299973,34412400
20/05/2010,116.1399994,116.9499969,115.1800003,115.8399963,28908200
21/05/2010,115.0500031,116.2399979,114.5100021,115.2200012,20098300
24/05/2010,116.3399963,117.1699982,116.0400009,116.8399963,14300500
25/05/2010,117.1600037,117.5199966,116.8199997,117.3600006,21232700
26/05/2010,118.5800018,119.0800018,118.3199997,118.4700012,13153500
27/05/2010,118.1600037,119.0400009,118.1399994,118.6900024,10418500
28/05/2010,118.4800034,118.9000015,117.6299973,118.8799973,11579400
01/06/2010,119.8799973,120.25,119.6299973,119.9100037,12207800
02/06/2010,119.3499985,119.8799973,118.7200012,119.7799988,10339300
03/06/2010,119.1600037,119.3899994,117.4800034,117.9599991,13855200
04/06/2010,117.9599991,119.3899994,117.0500031,119.1900024,16532500
07/06/2010,118.7300034,121.8000031,118.6200027,121.4899979,20238600
08/06/2010,121.6100006,122.4499969,120.6600037,121,23404800
09/06/2010,120.4800034,120.9899979,119.5100021,120.5599976,12884600
10/06/2010,119.3600006,120.0400009,118.8300018,118.9700012,13687900
11/06/2010,119.8799973,120.4100037,119.3300018,120.0100021,7829400
14/06/2010,119.6299973,120.2600021,118.9599991,119.5999985,11002800
15/06/2010,119.7099991,121.0299988,119.4800034,120.9899979,15073000
16/06/2010,120.6800003,120.8899994,120.0400009,120.3300018,10500500
17/06/2010,121.6399994,122.4100037,121.4899979,121.9000015,19792200
18/06/2010,123.0400009,123.5,122.8099976,122.8300018,19429900
21/06/2010,123.0899963,123.1100006,120.3600006,120.3899994,20041700
22/06/2010,121.1600037,121.5899963,120.8700027,121.4499969,12940900
23/06/2010,120.8899994,121.0199966,119.7699966,120.9499969,14120400
24/06/2010,120.7600021,122.1600037,120.6699982,121.3000031,13137700
25/06/2010,122.75,123.1299973,122.4899979,122.7600021,9986700
28/06/2010,122.7900009,123.5599976,120.8099976,121.0899963,19650700
29/06/2010,121.0500031,121.8199997,120.0199966,121.2699966,17334700
30/06/2010,121.0699997,122.0899963,120.8799973,121.6800003,12016300
01/07/2010,120.9100037,121.0299988,116.9800034,117.0400009,33248900
02/07/2010,118.2099991,118.5,117.4100037,118.4899979,14732800
06/07/2010,117.6699982,117.7200012,116.3000031,116.5100021,16846900
07/07/2010,116.5699997,117.7799988,116.5,117.7300034,10930100
08/07/2010,117.3899994,117.4100037,116.0999985,117.2099991,11315100
09/07/2010,118.1399994,118.7300034,118,118.3600006,9596800
12/07/2010,117.8300018,118.1999969,116.9700012,117.3399963,7506700
13/07/2010,118.9800034,119.0999985,118.3600006,118.3600006,8423700
14/07/2010,118.2600021,119.1299973,117.5899963,118.3000031,9574800
15/07/2010,118.5899963,118.6999969,117.7300034,118.2300034,8586900
16/07/2010,116.6900024,116.7900009,115.9499969,116.6699982,17494400
19/07/2010,115.5699997,115.8000031,115.1100006,115.7300034,15723900
20/07/2010,115.75,116.7399979,115.4800034,116.6500015,9263100
21/07/2010,116.8000031,117,115.7099991,115.8499985,9396200
22/07/2010,115.9499969,117.5,115.9100037,116.8600006,8161000
23/07/2010,117.1200027,117.4700012,115.7900009,116.0899963,8337000
26/07/2010,116.3799973,116.4700012,115.3000031,115.5199966,11219000
27/07/2010,114.9499969,114.9899979,113.2099991,113.5100021,29524800
28/07/2010,113.4800034,113.9300003,113.0800018,113.7799988,16071500
29/07/2010,113.5400009,114.3499985,113.3399963,114.2900009,9476300
30/07/2010,114.3600006,115.7300034,114.0800018,115.4899979,10093200
02/08/2010,116.1200027,116.3899994,115.1999969,115.5400009,8473400
03/08/2010,115.8799973,116.4400024,115.8099976,115.9899979,5579400
04/08/2010,117.4100037,117.6500015,116.6500015,116.7200012,10323200
05/08/2010,117.0100021,117.0999985,116.3499985,116.9800034,7023000
06/08/2010,117.9899979,118.4199982,117.4899979,117.8399963,10001700
09/08/2010,117.7600021,117.8499985,117.2300034,117.4000015,6751400
10/08/2010,116.5899963,118.0899963,116.4000015,117.7300034,10444900
11/08/2010,117.7399979,118.1399994,116.5800018,117.3399963,12436900
12/08/2010,118.5599976,118.8600006,118.4599991,118.7699966,12327000
13/08/2010,118.8199997,118.8899994,118.3600006,118.7399979,10213200
16/08/2010,119.6999969,119.8199997,119.4599991,119.7300034,8948300
17/08/2010,119.75,119.9700012,119.5999985,119.75,9145400
18/08/2010,119.2300034,120.5100021,119,120.2200012,12102500
19/08/2010,120.6500015,120.9899979,120.1100006,120.3899994,10014500
20/08/2010,119.9700012,120.0699997,119.4499969,119.9700012,10682100
23/08/2010,119.9100037,120.0699997,119.4199982,119.7799988,4857800
24/08/2010,118.7699966,120.8000031,118.7099991,120.3600006,14811400
25/08/2010,121.1200027,121.3799973,120.6699982,121.3600006,13987100
26/08/2010,121.0899963,122.9499969,120.5,120.9599991,8886600
27/08/2010,121.1999969,121.4499969,120.4199982,121.0100021,11155400
30/08/2010,120.8499985,121.0599976,120.5800018,120.9100037,4390900
31/08/2010,121.7699966,122.1900024,121.4599991,122.0800018,12249700
01/09/2010,122.1500015,122.2099991,121.4300003,121.6900024,11873500
02/09/2010,122.3799973,122.4800034,121.8899994,122.2900009,7002100
03/09/2010,121.3899994,122.3899994,121.1500015,121.8600006,9074500
07/09/2010,122.9100037,123.0599976,122.6299973,122.6999969,8777500
08/09/2010,122.8199997,123.4199982,122.5999985,122.7099991,9788900
09/09/2010,122.4400024,122.8799973,121.3799973,121.5599976,13745000
10/09/2010,121.4000015,122.3000031,121.3899994,121.7300034,12510000
13/09/2010,121.6299973,122.1100006,121.3899994,121.6200027,9693300
14/09/2010,122.9199982,124.5899963,121.5500031,124.0199966,26588900
15/09/2010,123.9700012,124.2900009,123.4300003,123.9400024,11689100
16/09/2010,124.5,124.7699966,124.1900024,124.6299973,12672800
17/09/2010,125.0299988,125.0299988,124.2699966,124.5400009,13819200
20/09/2010,125.0899963,125.4499969,124.7799988,124.8700027,8475800
21/09/2010,124.7699966,126.1699982,124.1600037,126.0100021,20408400
22/09/2010,126.5800018,126.6299973,125.6999969,126.1999969,11046900
23/09/2010,126.1999969,126.6600037,125.8099976,126.3000031,9325200
24/09/2010,126.9100037,127,126.3000031,126.6900024,14945000
27/09/2010,126.9000015,126.9100037,126.4800034,126.7200012,6679700
28/09/2010,126.4199982,128.0299988,126.1100006,127.8499985,19857200
29/09/2010,127.9300003,128.2400055,127.5199966,127.9499969,12328900
30/09/2010,128.1499939,128.2799988,126.6100006,127.9100037,19213400
01/10/2010,127.9100037,129.0700073,127.9100037,128.9100037,17211900
04/10/2010,128.5200043,128.6199951,128.2200012,128.4600067,8368000
05/10/2010,130.1100006,131.1199951,129.8699951,130.9900055,17489600
06/10/2010,131.4499969,131.8600006,131.3399963,131.8099976,16142200
07/10/2010,132.6000061,132.6699982,129.5099945,130.3699951,38676800
08/10/2010,130.7799988,131.8800049,130.4700012,131.6600037,18693300
11/10/2010,131.2799988,132.3300018,130.9799957,132.2899933,10621300
12/10/2010,132.0599976,132.2100067,131.3600006,131.9600067,13289200
13/10/2010,132.7299957,134.3099976,132.6300049,134.0700073,18398500
14/10/2010,134.0599976,134.8500061,133.8999939,134.75,26890500
15/10/2010,134.2400055,134.4600067,133.0700073,133.6799927,26168600
18/10/2010,133.4600067,134.3399963,133.1600037,134.2799988,12289500
19/10/2010,130.4600067,131.5899963,129.75,130.1100006,25327200
20/10/2010,130.3600006,131.6499939,130.3200073,131.3200073,12556600
21/10/2010,131.0800018,131.5899963,128.7200012,129.4700012,21804200
22/10/2010,129.4700012,129.75,128.9700012,129.7299957,11885300
25/10/2010,131.1600037,131.3800049,130.2100067,130.8500061,12154900
26/10/2010,129.9900055,131.1399994,129.7299957,130.8800049,10710900
27/10/2010,129.9299927,130,128.7899933,129.5200043,16132100
28/10/2010,130.3600006,131.5,129.8399963,131.2400055,15889600
29/10/2010,131.4799957,132.8200073,131.0599976,132.6199951,14334900
01/11/2010,132.8500061,133.0700073,131.7599945,131.9199982,12403600
02/11/2010,132.4400024,132.5899963,131.8800049,132.4900055,9396900
03/11/2010,132.2799988,132.5200043,129.4799957,131.5700073,31702100
04/11/2010,134.6399994,136.1300049,134.2400055,136.0299988,23464700
05/11/2010,135.1399994,136.6100006,134.9499969,136.3800049,20342500
08/11/2010,135.9199982,137.7899933,135.5299988,137.7799988,17367400
09/11/2010,138.6999969,139.1499939,135.0500031,135.5899963,39445200
10/11/2010,137.0299988,137.2799988,135.1499939,137.2400055,28484700
11/11/2010,137.6199951,137.75,136.4499969,137.6600037,15447500
12/11/2010,135.8899994,136.3099976,132.8200073,133.6900024,35885900
15/11/2010,133.8600006,134.4900055,132.3899994,132.4199982,15096800
16/11/2010,132.2400055,132.3800049,129.8300018,130.9700012,32478100
17/11/2010,130.7700043,131.3699951,130.1300049,130.3800049,16432100
18/11/2010,131.8200073,132.7799988,131.5500031,132.0899963,16009400
19/11/2010,131.4799957,132.3500061,131.0099945,132.1999969,14146400
22/11/2010,132.1300049,133.6000061,131.6900024,133.4799957,13093400
23/11/2010,133.6000061,135.0700073,133.4600067,134.4100037,18215200
24/11/2010,134.3600006,134.6999969,133.7400055,134.1799927,8858100
26/11/2010,132.3800049,133.1600037,131.9299927,133.1100006,7822400
29/11/2010,133.1900024,133.75,132.3300018,133.5099945,13983800
30/11/2010,135.2100067,135.75,134.7799988,135.4199982,17473100
01/12/2010,135.7100067,136.1399994,134.9600067,135.3800049,16831100
02/12/2010,135.6199951,136.5899963,135.1499939,135.1999969,17583800
03/12/2010,136.6199951,138.1100006,136.4799957,138.0700073,16517200
06/12/2010,138.1399994,139.4600067,137.7299957,139.1100006,15640800
07/12/2010,139.4600067,139.5399933,136.4600067,136.5,26490400
08/12/2010,135.9100037,136.2899933,133.8800049,134.7899933,23483300
09/12/2010,135.6900024,136.1600037,134.8800049,135.3699951,14157600
10/12/2010,134.9400024,135.4799957,133.9499969,135.4100037,11937900
13/12/2010,136.2599945,136.6399994,135.8600006,136.0500031,13352400
14/12/2010,136.2700043,137.2100067,135.8600006,136.1799927,17430800
15/12/2010,135.3399963,135.9299927,134.6799927,134.6999969,15089500
16/12/2010,134.2100067,134.2299957,132.8600006,133.8099976,23463000
17/12/2010,133.9700012,134.6300049,133.2200012,134.1999969,17213000
20/12/2010,135.1300049,135.4400024,134.3300018,135.1100006,13142300
21/12/2010,135.1699982,135.7799988,134.7899933,135.3200073,10235600
22/12/2010,135.6000061,135.6999969,134.9700012,135.0500031,7300600
23/12/2010,134.2599945,134.8999939,133.9299927,134.6600037,8700800
27/12/2010,134.9600067,135.0599976,134.4900055,135.0200043,3436400
28/12/2010,136.8500061,137.3399963,136.6199951,137.2200012,10111800
29/12/2010,137.3800049,138.0500031,137.1900024,137.7100067,8442300
30/12/2010,137.5800018,137.7100067,136.9400024,137.0299988,5749400
31/12/2010,137.7799988,138.7700043,137.7200012,138.7200012,9219800
03/01/2011,138.6699982,139,137.8800049,138,11510200
04/01/2011,136.2400055,136.2799988,134.1600037,134.75,26154300
05/01/2011,133.5,134.6799927,133.1000061,134.3699951,16700900
06/01/2011,134.0500031,134.3800049,133.1399994,133.8300018,15965300
07/01/2011,133.3800049,134.6100006,133.1799927,133.5800018,16761400
10/01/2011,133.8500061,134.1999969,133.2400055,134.1199951,8429900
11/01/2011,134.7899933,135.1600037,133.9600067,134.9100037,10268400
12/01/2011,134.7899933,135.5800018,134.3500061,135.4600067,10785100
13/01/2011,135.6600037,135.6799927,133.6300049,134.0500031,14294600
14/01/2011,133.1699982,133.6000061,132.2200012,132.6900024,21224900
18/01/2011,133.6300049,134,133.1699982,133.4299927,11592900
19/01/2011,134.3399963,134.3999939,133.3999939,133.7200012,11788100
20/01/2011,131.7599945,132.1000061,131.0399933,131.1999969,24362900
21/01/2011,130.7599945,131.4299927,130.5299988,131.0299988,19488400
24/01/2011,131.0099945,131.6300049,130.1399994,130.3600006,15127200
25/01/2011,129.6499939,130.2700043,129.0700073,130.1000061,22219700
26/01/2011,129.8300018,131.1699982,129.2799988,131.1600037,20543000
27/01/2011,130.2899933,130.4900055,127.8000031,127.9300003,33047000
28/01/2011,127.9700012,131.4799957,127.9499969,130.2799988,28091500
31/01/2011,129.2700043,130.5099945,129.25,129.8699951,14664100
01/02/2011,130.5200043,131.0800018,129.3300018,130.8000031,15363700
02/02/2011,130.3699951,130.6000061,129.4499969,130.4499969,10082000
03/02/2011,130.0700073,132.3200073,129.2799988,132.1999969,17374700
04/02/2011,131.8399963,132.6999969,131.2299957,131.6600037,15214300
07/02/2011,131.6699982,131.9499969,131.2299957,131.6799927,7176300
08/02/2011,132.9600067,133.5,132.8000031,133.1399994,16220900
09/02/2011,133.1900024,133.3899994,132.4900055,133.0700073,10178400
10/02/2011,132.1100006,133.3099976,132,132.8500061,8105200
11/02/2011,133.0099945,133.4400024,132.0899963,132.3200073,9888600
14/02/2011,132.9499969,133.3800049,132.6999969,132.9499969,8694200
15/02/2011,133.8600006,134.1699982,133.6300049,133.9700012,10111200
16/02/2011,134.2299957,134.8600006,133.4499969,134.1000061,12822800
17/02/2011,134.7400055,135.1600037,134.4700012,135.0399933,11322200
18/02/2011,135.1699982,135.8000031,134.8800049,135.4100037,15890100
22/02/2011,136.9199982,137.2200012,136.1900024,136.2899933,16676100
23/02/2011,136.9700012,138.1999969,136.9199982,137.5099945,15685700
24/02/2011,138.0399933,138.1399994,135.7299957,136.4799957,18781700
25/02/2011,137.2200012,137.7400055,136.7700043,137.3800049,10351400
28/02/2011,137.6499939,138.1399994,137.0299988,137.6600037,8847000
01/03/2011,138.5700073,140.0299988,138.4900055,140.0299988,17438100
02/03/2011,140.2400055,140.5500031,139.4799957,139.9199982,15719800
03/03/2011,138.8099976,139.1300049,137.5700073,138.0899963,16485000
04/03/2011,138.6300049,139.75,138.6100006,139.3500061,17454600
07/03/2011,140.2899933,140.6100006,139.2799988,139.7200012,14068900
08/03/2011,139.6499939,139.6600037,138.8300018,139.3600006,10730500
09/03/2011,139.9199982,139.9499969,138.9400024,139.4100037,8736400
10/03/2011,138.5,138.5,136.8500061,137.7700043,15559100
11/03/2011,137.2899933,138.9299927,137.1799927,138.2200012,10416900
14/03/2011,139.3300018,139.5500031,138.6100006,138.8600006,10239300
15/03/2011,135.3500061,136.9400024,135.2299957,136.2700043,23465100
16/03/2011,136.5200043,137.1999969,135.8000031,136.2400055,13392500
17/03/2011,136.5599976,137.0800018,136.25,136.9700012,9117400
18/03/2011,138.1399994,138.8300018,137.7599945,138.3699951,18602000
21/03/2011,139.5,139.9100037,138.9700012,139.1399994,13742500
22/03/2011,138.8800049,139.3600006,138.6699982,139.0500031,9553700
23/03/2011,139.6100006,140.5500031,139.5500031,140.3399963,11541000
24/03/2011,140.2700043,141.2799988,138.8300018,139.2200012,17016600
25/03/2011,140,140.2400055,138.6600037,139.2599945,13191100
28/03/2011,137.8200073,138.8300018,137.7799988,138.5399933,7656000
29/03/2011,138.2100067,138.8200073,137.9400024,138.2100067,6345200
30/03/2011,139.0700073,139.1799927,137.6799927,138.6699982,10749400
31/03/2011,140.0800018,140.3999939,139.7799988,139.8600006,15227300
01/04/2011,138.6499939,139.5500031,137.7200012,139.1999969,15738300
04/04/2011,140.1300049,140.2599945,139.4499969,139.8399963,9685100
05/04/2011,139.5800018,142.0899963,139.5200043,142.0500031,18295300
06/04/2011,142.3999939,142.6199951,141.7700043,142.3800049,10710300
07/04/2011,142.2299957,142.8899994,141.8000031,142.5099945,9486800
08/04/2011,143.3399963,143.8399963,142.9700012,143.6600037,13128200
11/04/2011,143.2799988,143.4900055,142.2799988,142.6399994,10105600
12/04/2011,142.7400055,142.8200073,140.75,141.6100006,14948100
13/04/2011,142.3899994,142.5299988,141.4799957,141.8999939,13884200
14/04/2011,142.3500061,143.8300018,142.2299957,143.8099976,14174100
15/04/2011,143.8500061,145.1199951,143.5700073,145.0500031,19121600
18/04/2011,145.2100067,146.0700073,144.6300049,145.9299927,17340100
19/04/2011,145.7299957,146.2400055,145.1799927,145.9299927,10950100
20/04/2011,146.3699951,146.8399963,145.7400055,146.5,13716800
21/04/2011,146.5700073,147.0599976,146.3200073,146.7400055,10109400
25/04/2011,147.5700073,147.5800018,146.4199982,146.8699951,15596400
26/04/2011,146.4700012,146.6199951,145.4799957,146.3800049,16200000
27/04/2011,147.3800049,149.2100067,146.5200043,149.1999969,21945900
28/04/2011,149.3000031,150,148.6000061,149.8200073,20754000
29/04/2011,149.8999939,153.0299988,149.75,152.3699951,27600000
02/05/2011,151.4600067,153.6100006,150.3600006,150.4100037,24094100
03/05/2011,150.4299927,150.9700012,148.8500061,149.8800049,24215600
04/05/2011,149.8600006,150.3399963,146.7599945,147.7299957,35107000
05/05/2011,146.8200073,147.5800018,142.5500031,143.4700012,51284000
06/05/2011,145.2400055,146.0899963,144.3999939,145.3000031,24182200
09/05/2011,146.6699982,147.5800018,146.3399963,147.3800049,13854800
10/05/2011,147.1900024,148.1900024,146.9299927,147.8999939,11285200
11/05/2011,147.2400055,147.3500061,145.7700043,146.5399933,21378300
12/05/2011,145.8800049,147.1199951,144.9600067,146.5899963,18730400
13/05/2011,146.7200012,147.2799988,144.4900055,145.6300049,17268700
16/05/2011,145.8800049,146.6699982,145.1900024,145.3699951,10066800
17/05/2011,144.2299957,144.7799988,143.4199982,144.7400055,17192100
18/05/2011,145.5500031,146.2200012,145.1399994,145.6000061,10502900
19/05/2011,145.1199951,145.8500061,144.8600006,145.6499939,8098100
20/05/2011,145.8200073,147.7799988,144.8999939,147.4900055,23187900
23/05/2011,147.0399933,147.9499969,146.9700012,147.8300018,15937600
24/05/2011,148.4799957,149.0500031,148.1799927,148.5899963,14948000
25/05/2011,148.7200012,149.3699951,148.5200043,148.5800018,10973800
26/05/2011,148.4499969,148.6100006,147.5899963,148.2200012,9785500
27/05/2011,149.0200043,149.9199982,148.9600067,149.6999969,10186200
31/05/2011,149.8800049,150.1600037,149.4100037,149.6399994,10499300
01/06/2011,149.6600037,151.1300049,149.4299927,149.9100037,18365400
02/06/2011,150.1499939,150.3800049,148.0700073,149.5,13552700
03/06/2011,150.2799988,150.6600037,149.6199951,150.2200012,12606400
06/06/2011,150.8200073,151.4499969,150.2100067,150.4799957,11472600
07/06/2011,150.6699982,150.8500061,149.6799927,150.4199982,10140500
08/06/2011,150.0200043,150.3800049,149.3000031,149.8099976,9612500
09/06/2011,150.0099945,151.0200043,149.75,150.5599976,7643200
10/06/2011,149.0399933,149.7799988,148.6900024,149.2400055,12344900
13/06/2011,148.6600037,149.0399933,147.1900024,147.7700043,12989300
14/06/2011,147.6999969,148.7299957,147.4799957,148.6699982,10938500
15/06/2011,148.1600037,149.5500031,147.9199982,149.1199951,14550700
16/06/2011,148.8300018,149.4900055,148.2200012,148.9700012,11035000
17/06/2011,148.8699951,150.2899933,148.8300018,149.9400024,19205100
20/06/2011,150.0800018,150.7899933,149.5800018,150.0299988,10463400
21/06/2011,150.2599945,150.8699951,150.1799927,150.7599945,12439200
22/06/2011,151.0099945,151.8600006,150.5599976,150.9900055,14109700
23/06/2011,148.6699982,148.8399963,147.2599945,148.3399963,24869600
24/06/2011,147.8600006,148.0200043,145.9700012,146.2599945,19301400
27/06/2011,145.9299927,146.3999939,145.1999969,145.7299957,11602500
28/06/2011,146.1600037,146.7700043,145.6699982,146.2400055,8813800
29/06/2011,146.7700043,147.4199982,146.4400024,147.1799927,12624600
30/06/2011,147.1799927,147.4100037,145.9799957,146,12657100
01/07/2011,144.7599945,145.0700073,143.9700012,144.9299927,16366500
05/07/2011,146.9600067,147.8200073,146.8500061,147.6300049,11278200
06/07/2011,148.6999969,149.4400024,148.5800018,148.9100037,14502500
07/07/2011,148.9700012,149.3500061,148.2899933,149.1499939,9520900
08/07/2011,150.3200073,150.5,149.9900055,150.25,13662300
11/07/2011,151.3300018,151.6900024,150.1999969,151.5899963,20447200
12/07/2011,151.2400055,153.3200073,150.7700043,152.7700043,24033700
13/07/2011,153.7599945,154.7100067,153.5800018,154.1399994,26351000
14/07/2011,154.8099976,155.2400055,153.9499969,154.5399933,17613600
15/07/2011,154.3399963,155.2899933,154.2200012,155.1999969,18448400
18/07/2011,155.7599945,156.5800018,155.6699982,156.5700073,17133400
19/07/2011,156.3200073,156.3200073,154.1000061,154.6600037,22871500
20/07/2011,154.2200012,156.0200043,154.1100006,156.0200043,14559300
21/07/2011,155.9100037,156.0399933,154.3300018,154.8300018,18422800
22/07/2011,156,156.5599976,155.6799927,156.1199951,11378700
25/07/2011,157.6000061,157.8000031,156.7200012,157.3399963,13036200
26/07/2011,156.9700012,157.7899933,156.6000061,157.7700043,11735500
27/07/2011,158.4700012,158.6399994,156.6900024,157.1900024,18296600
28/07/2011,157.5399933,157.6000061,156.1100006,157.3200073,11369100
29/07/2011,158.4299927,159.25,157.6799927,158.2899933,17122800
01/08/2011,157.4700012,158.9700012,156.7799988,157.7200012,14825700
02/08/2011,159.3300018,161.6199951,158.9700012,161.5200043,24284500
03/08/2011,162.3600006,162.8600006,161.3399963,161.4900055,27823700
04/08/2011,163.6100006,163.8699951,159.6799927,160.6399994,40380300
05/08/2011,161.6399994,162.3699951,160.4799957,161.75,24554700
08/08/2011,165.4799957,167.6100006,164.7599945,167.1199951,43002400
09/08/2011,169.9299927,173.1499939,167.4799957,168.6100006,55765800
10/08/2011,172.4600067,175.1300049,171.6199951,174.5800018,44797200
11/08/2011,172.2799988,172.3399963,168.6499939,170.75,49888300
12/08/2011,169.5700073,170.0599976,167.7700043,169.9700012,29220000
15/08/2011,169.3200073,171.9100037,168.9499969,171.8000031,17798000
16/08/2011,172.6000061,174.0700073,172.5,173.9199982,19658000
17/08/2011,173.8699951,174.6799927,173.25,174.4199982,16482000
18/08/2011,177.1499939,178.1000061,176.4100037,177.7200012,25512800
19/08/2011,181.6399994,181.6699982,178.9100037,179.9499969,34398100
22/08/2011,181.9499969,184.8200073,181.6000061,184.5899963,27482600
23/08/2011,182.2400055,183.8200073,177.5,177.6699982,55265400
24/08/2011,177.8999939,178.3099976,170.3099976,171.6499939,70700300
25/08/2011,167,172.8099976,165.8800049,172.3600006,43273700
26/08/2011,173.5700073,177.5500031,171.75,177.4700012,38673000
29/08/2011,175.9499969,176.0099945,172.8800049,173.8899994,25265500
30/08/2011,177.6999969,179.3099976,176.6600037,179.1000061,23441000
31/08/2011,177.7299957,179.1600037,176.3300018,177.7200012,16054400
01/09/2011,177.4400024,178.2599945,176.5500031,177.8699951,13895500
02/09/2011,182.8200073,183.5099945,182.1000061,183.2400055,19911200
06/09/2011,184.5800018,185.8500061,181.3099976,182.8999939,30254500
07/09/2011,176.1900024,178.0899963,174.4499969,177.0800018,30760000
08/09/2011,181.3899994,182.1199951,179.7700043,181.8099976,20741300
09/09/2011,179.7599945,181.9499969,179.1699982,180.6999969,25429600
12/09/2011,178.7299957,178.9900055,175.3300018,176.6699982,21812800
13/09/2011,177.5200043,179.5399933,176.2899933,178.5399933,17246400
14/09/2011,177.5500031,177.7799988,176.0500031,177.2100067,18122800
15/09/2011,174.6100006,174.8500061,172.5599976,174.3999939,20897000
16/09/2011,173.7200012,177.3999939,173.7100067,176.0299988,20693700
19/09/2011,176.8300018,176.8600006,172.1999969,173.3099976,18301100
20/09/2011,173.1799927,176.3699951,172.8399963,175.7799988,12667600
21/09/2011,174.7899933,176.7299957,173.1399994,173.5899963,16431300
22/09/2011,169.3000031,170.3200073,167.4799957,169.0500031,32476300
23/09/2011,164.5099945,165.7200012,158.5500031,159.8000031,52981400
26/09/2011,157.1199951,158.8000031,154.1900024,157.5800018,42373800
27/09/2011,161.6100006,162.2899933,159.9100037,160.6300049,25124200
28/09/2011,160.7299957,161.2899933,155.5599976,156.2200012,21776000
29/09/2011,158.1199951,158.1999969,156.1399994,157.6999969,17340800
30/09/2011,157.3000031,160,156.3300018,158.0599976,16770300
03/10/2011,161.0899963,161.5599976,159.9299927,160.9600067,14200400
04/10/2011,160.9499969,161.0299988,155.2700043,157.6399994,24000000
05/10/2011,158.0099945,160.3200073,156.4400024,159.4600067,15132300
06/10/2011,160.0200043,161.1100006,158.7700043,160.4900055,12389500
07/10/2011,161.0200043,161.5800018,158.2299957,159.1799927,12977400
